id,species_id,growth_rate_id,evolves_from_species_id,evolution_chain_id,sort_order,gender_differences,forms_switchable,genus,flavor_text
617,617,2,616,312,618,false,false,脱壳生物,脱壳后变得更轻巧了。 为了防止干燥，会将 带状的粘膜裹在身上。
618,618,2,,313,619,false,false,陷阱生物,当从身上的黄色斑纹 里释放出强大电流时， 它会莫名地露出微笑。
619,619,4,,314,620,false,false,武术生物,个头虽小脾气却很暴躁。 面对疏忽大意接近自己的 对手，会施展出华丽的连击。
620,620,4,619,314,621,false,false,武术生物,以迅雷不及掩耳的速度 使出踢击，即使是巨大的 岩石也能击得粉碎。
621,621,2,,315,622,false,false,洞穴生物,性情凶暴而狡猾。 会把其他生物挖出的巢穴 抢来当做自己的住处。
622,622,2,,316,623,false,false,魔像生物,用黏土制成的生物。 即使现在也一直遵循着 数千年前主人的命令。
623,623,2,622,316,624,false,false,魔像生物,虽然有人认为它体内 有着生成能量的永动机， 但至今仍未得到证实。
624,624,2,,317,625,false,false,利器生物,以劈斩司令为首领组成族群。 目标是有朝一日能统领同类， 所以每天都在不懈地锻炼。
625,625,2,624,317,626,false,false,刀刃生物,为了抢占能找到磨刀石 的地方，和斧牙龙展开了 激烈的斗争。
626,626,2,,318,627,false,false,头锤牛生物,会以约２０只的规模群居。 不知为何，背叛了族群的 爆炸头水牛脑袋上的毛会脱落。
627,627,1,,319,628,false,false,雏鹰生物,握力强，能把坚硬的树果 弄得粉碎。性急爱吵架， 无论对谁都会挑起战斗。
628,628,1,627,319,629,false,false,勇猛生物,性格粗暴、血气方刚， 因此被钢铠鸦夺走了 伽勒尔运送员的地位。
629,629,1,,320,630,false,false,尿布生物,由于很快就会长大， 屁股上的骸骨会接着传给 巢里更小的秃鹰丫头用。
630,630,1,629,320,631,false,false,骨鹰生物,把捡来的骨头装饰在身上。 在骨头形状这方面 似乎也是有流行趋势的。
631,631,2,,321,632,false,false,食蚁兽生物,将火焰当成舌头来使用。 会一点一点地熔化铁蚁 坚硬的外骨骼，然后把它吃掉。
632,632,2,,322,633,false,false,铁蚁生物,巨大的颚部能咬碎岩石。 为了不让沙螺蟒把蛋抢走， 会和其他同类一起并肩战斗。
633,633,1,,323,634,false,false,粗鲁生物,因为眼睛看不见， 所以会又撞又咬， 来判断四周的状况。
634,634,1,633,323,635,false,false,粗暴生物,２个头会争抢同一个食物。 明明没有去和别人战斗， 却总是遍体鳞伤。
635,635,1,634,323,636,false,false,凶暴生物,３个头会轮流去咬敌人。 在对方倒下之前， 绝对不会停止攻击。
636,636,1,,324,637,false,false,火炬生物,全身都相当温暖。 会从角的尖端喷出火焰， 借此威吓天敌或猎物。
637,637,1,636,324,638,false,false,太阳生物,从熊熊灼伤的火焰之茧中 诞生。在古代的壁画上 被描绘为火之神。
638,638,1,,325,639,false,false,铁心生物,生来就具有领导风范。 即使是性格狂暴的生物， 在勾帕路翁面前也会变得温顺。
639,639,1,,326,640,false,false,岩窟生物,代拉基翁为保护生物 而与人类作战的传说 在合众地区广为流传。
640,640,1,,327,641,false,false,草原生物,以敏捷的身手像旋风一般将敌人 玩弄于股掌之中，会用锋利的角 毫不留情地切斩对手。
641,641,1,,328,642,false,true,旋风生物,据说这种掀起风暴的生物可以通过搅动空气来改变季节。我怀疑它的类人形态是假的。
642,642,1,,329,643,false,true,雷击生物,他们说，自远古以来，这个电力使用者就一直在与它的宿敌龙卷风发动战争。它所发射的闪电能够刺穿大地并肥沃土壤。
643,643,1,,330,644,false,false,白阳生物,在神话的叙述里，如果人类 蔑视真实、放纵欲望，它就会 用火焰烧尽他们的王国。
644,644,1,,331,645,false,false,黑阴生物,在神话的描述里，如果人类 失去了正义之心，它就会用 狂暴的雷电毁灭他们的王国。
645,645,1,,332,646,false,true,丰饶生物,当风与闪电的化身发生冲突时，兰德洛斯到来平息了冲突。风雨雷电平息之后，大地一定会迎来五谷丰登。
646,646,1,,333,647,false,true,境界生物,为了稳定细胞组织， 它似乎用自己制造出 的冷气冰冻着身体。
647,647,1,,334,648,false,true,幼马生物,据说当它挺过了艰难的战斗， 额头上的角就能得到锻炼， 从而激发出自己真正的力量。
648,648,1,,335,649,false,true,旋律生物,它的旋律是用特殊的发声方法来演唱的，可以控制听者的感情。
649,649,1,,336,650,false,true,古生代生物,This 生物 existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.
650,650,4,,337,651,false,false,刺栗生物,如此厚实的木壳覆盖着它的头部和背部，即使是卡车的直接撞击也不会惊扰它。
651,651,4,650,337,652,false,false,刺铠生物,他们通过互相碰撞来增强下半身。他们非常友善，不会打架。
652,652,4,651,337,653,false,false,刺铠生物,当它采取防御姿势，用拳头护住脸时，它可以承受炸弹的爆炸。
653,653,4,,338,654,false,false,狐狸生物,当它行走时，它会咀嚼一根树枝来代替零食。它通过从耳朵中喷出热气来恐吓对手。
654,654,4,653,338,655,false,false,狐狸生物,当树枝从尾巴上拔下来时，摩擦力会使树枝着火。火焰用于向同伴发送信号。
655,655,4,654,338,656,false,false,狐狸生物,说明5
656,656,4,,339,657,false,false,泡蛙生物,它通过用细腻的气泡覆盖身体来保护皮肤。在它无忧无虑的外表下，它时刻警惕着周围的环境。
657,657,4,656,339,658,false,false,泡蛙生物,"其速度之快是无与伦比的。它可以在一分钟内攀爬超过 2,000 英尺的塔楼。"
658,658,4,657,339,659,false,false,忍者生物,它以忍者的优雅出现和消失。它用快速的技能戏弄敌人，同时用最锋利的水星将他们切开。
659,659,2,,340,660,false,false,挖洞生物,对危险很敏感。只要听到 钢铠鸦拍打翅膀的声音， 就会马上挖洞钻进地下藏身。
660,660,2,659,340,661,false,false,挖洞生物,肚子上的体毛保温性能优秀。 在过去，人们会用它的落毛 来制作保暖服装。
661,661,4,,341,662,false,false,知更鸟生物,一旦兴奋体温就会 急剧上升。赤手去摸 甚至有可能会被灼伤。
662,662,4,661,341,663,false,false,火花生物,领地意识很强，性格好战。 火箭雀彼此之间会为了 觅食的地方发生争斗。
663,663,4,662,341,664,false,false,烈火生物,会以５００公里的时速进行突击。 不给猎物留下逃跑的机会， 直接以猛烈的踢击将其解决。
664,664,2,,342,665,false,false,喷粉生物,覆盖在其身体上的粉末可以调节其温度，因此它可以在任何地区或气候下生活。
665,665,2,664,342,666,false,false,喷粉生物,鸟系生物的喙无法开始刮伤它粗壮的身体。为了自卫，它会喷出粉末。
666,666,2,665,342,667,false,false,鳞粉生物,该生物翅膀上的图案取决于其栖息地的气候和地形。它散布着彩色的鳞片。
667,667,4,,343,668,false,false,幼狮生物,血气方刚且好奇心旺盛。 如果生气或是开始战斗， 短短的鬃毛就会变热。
668,668,4,667,343,669,true,false,王者生物,会吐出摄氏６０００度的气息， 但不会用于猎物。 因为更喜欢吃生的肉。
669,669,2,,344,670,false,false,单朵生物,头上的冠是收集花粉做成的。 蕴藏着治愈的效果。
670,670,2,669,344,671,false,false,单朵生物,把自己的力量给花，用心地照料。 绝不原谅那些破坏花坛者。
671,671,2,670,344,672,false,false,花园生物,拥有几百年的寿命。 据说会终其一生不断地守护着庭园。
672,672,2,,345,673,false,false,坐骑生物,如果它有阳光和水，它就不需要进食，因为它可以通过背上的叶子产生能量。
673,673,2,672,345,674,false,false,坐骑生物,他们居住在山区。牛群的首领是通过牛角的碰撞来决定的。
674,674,2,,346,675,false,false,顽皮生物,为了不被小看而一直瞪着对手， 然而绷紧的神经一旦稍有放松， 它就会在无意中露出笑脸。
675,675,2,674,346,676,false,false,恶颜生物,通过叶子来洞悉敌人的动向。 只要使出一记拳击就能 让大型翻斗车变成废铁。
676,676,2,,347,677,false,true,贵宾犬生物,如果置之不理， 体毛会不断地长长， 但只允许信赖的人修剪。
677,677,2,,348,678,false,false,自制生物,虽然拥有可以弹飞 职业摔角手的精神力量， 却因无法好好控制而感到烦恼。
678,678,2,677,348,679,true,false,抑制生物,雄性的防卫本能很强， 在保护自己和伙伴时 能发挥最大的威力。
679,679,2,,349,680,false,false,刀剑生物,独剑鞘剑格上的 蓝色眼珠是它的本体。 会用陈旧的布吸取人类的精气。
680,680,2,679,349,681,false,false,刀剑生物,２把剑会用令人眼花缭乱的 速度不断交替攻击和防御， 借以制服猎物。
681,681,2,680,349,682,false,true,王剑生物,坚盾剑怪曾经用强大的灵力 控制人和生物，建立了 适合自己生活的国家。
682,682,2,,350,683,false,false,香水生物,身上飘出的香气 能让人们神魂颠倒。 贵妇们对它钟爱万分。
683,683,2,682,350,684,false,false,芳香生物,会发出恶臭让敌人丧失战意， 或者发出芳香的味道 来帮助自己的伙伴。
684,684,2,,351,685,false,false,棉花糖生物,蓬松的体毛闻起来 就像棉花糖一样甜甜的。 会放出黏糊糊的丝缠住敌人。
685,685,2,684,351,686,false,false,泡沫奶油生物,因为体毛里富含空气， 所以摸起来十分柔软， 重量也比看起来要轻。
686,686,2,,352,687,false,false,回转生物,会让敌人看到自己闪烁的 发光体来让对方丧失战意， 然后趁机逃之夭夭。
687,687,2,686,352,688,false,false,倒转生物,据说那些能够改变历史 的重大事件其实都和 乌贼王的催眠能力有关。
688,688,2,,353,689,false,false,双手生物,如果２只龟脚脚配合得不好， 不但无法有效地攻击和防御， 甚至没办法生存下去。
689,689,2,688,353,690,false,false,集合生物,用手掌上的眼珠来观察 前后左右的状况。遇上危机时 手脚会自己动起来打倒对手。
690,690,2,,354,691,false,false,似草生物,看上去很像腐烂的海藻， 因此会藏身于漂在海里的 碎藻中，骗过敌人的眼睛。
691,691,2,690,354,692,false,false,似草生物,会通过将头上的伞状部分 伸出海面吸收阳光的方式， 在体内制造龙之能量。
692,692,1,,355,693,false,false,水枪生物,通过引爆积蓄在右臂钳子中的 气体，像发射子弹般 将水喷射出去，打倒敌人。
693,693,1,692,355,694,false,false,发射器生物,右臂是能够喷射 海水炮弹的大炮。 威力大到足以击沉油轮。
694,694,2,,356,695,false,false,发电生物,拥有太阳能发电的结构。 如果有人打扰它发电， 它就会因心理压力而衰弱。
695,695,2,694,356,696,false,false,发电生物,如果展开颈伞沐浴阳光， 单凭１只光电伞蜥就能 制造出大城市所需的电力。
696,696,2,,357,697,false,false,幼君生物,又任性又爱撒娇。 即使它只是闹着玩， 也会让训练家受重伤。
697,697,2,696,357,698,false,false,暴君生物,如果被它的大颚咬到， 连汽车都会变得粉碎。 是古代世界的王者。
698,698,2,,358,699,false,false,冻原生物,已经灭绝的古代生物。 有时候它还会以冰封的 状态被发现喔。
699,699,2,698,358,700,false,false,冻原生物,当它被激怒时， 就会喷出猛烈的冷气， 把周围都冰封起来。
700,700,2,133,67,165,false,false,连结生物,伽勒尔地区的童话中有着 美丽的仙子伊布击退了 可怕的龙生物的故事。
701,701,2,,359,701,false,false,摔角生物,在使出致命的绝招之前 一定要先摆出华丽的姿势。 有时也会在这一刻遭到反击。
702,702,2,,360,702,false,false,天线生物,由于发电的能力弱， 会从插座或其他的 电气生物那里偷电。
703,703,1,,361,703,false,false,宝石生物,据说在世界上的某处，有个 沉睡着许多小碎钻的矿脉， 它们的女王也在那里。
704,704,1,,362,704,false,false,软体生物生物,它的触角是优秀的感觉器官。 只要感觉到有敌人就会立刻 藏起来，以此存活到了现在。
705,705,1,704,362,705,false,false,软体生物生物,背上的突起物里装着它 小小的脑子，里面只想着 吃饭和逃离敌人这两件事。
706,706,1,705,362,706,false,false,龙生物,用伸长角产生的力道来 攻击对手，产生的威力比 重量级拳击手的拳击还强１００倍。
707,707,3,,363,707,false,false,钥匙串生物,会用头的前端吸取金属离子。 之所以长得像钥匙，据说是因为 太过喜欢钥匙，情不自禁进行了模仿。
708,708,2,,364,708,false,false,树桩生物,用类似人类小孩的声音鸣叫， 把大人引到森林的深处， 让他们在其中迷失方向。
709,709,2,708,364,709,false,false,老树生物,脚尖伸出来的根须 能连结森林中的树木， 并且自由自在地加以操纵。
710,710,2,,365,710,false,false,南瓜生物,南瓜的洞里发出的光 会催眠并控制 看到它的人和生物。
711,711,2,710,365,711,false,false,南瓜生物,南瓜怪人会在朔月的夜里 去别人家门口敲门。开了门的人 会被它带往另一个世界。
712,712,2,,366,712,false,false,冰块生物,栖息在极其寒冷的地域。 会把自己的脚冻在 冰岩怪的背上固定起来。
713,713,2,712,366,713,false,false,冰山生物,虽然身体的裂缝会因 白天的活动而变大， 但只要一晚就能全部长好。
714,714,2,,367,714,false,false,音波生物,可以控制所有频率的音波。 就算是体型巨大的生物， 也对它的超音波束手无策。
715,715,2,714,367,715,false,false,音波生物,在黑暗中一边飞行一边发出 能粉碎岩石的超音波痛击敌人， 然后用利齿给予致命的一击。
716,716,1,,368,716,false,true,生命生物,当它头上的角发出七种颜色的光芒时，据说它会分享永生。
717,717,1,,369,717,false,false,破坏生物,当它的生命终结时，它会吸收一切生物的生命能量，重新化作茧。
718,718,1,,370,718,false,false,秩序生物,据说，在与威胁到生态系统者战斗时， 它会变化为更强大的样子。
719,719,1,,371,719,false,true,宝石生物,说明
720,720,1,,372,720,false,false,顽童生物,据说它能用六个环和六只巨大的手臂抓住任何它想要的东西。随着它的力量被封印，它变成了一个更小的形态。
721,721,1,,373,721,false,false,蒸汽生物,它从背上的手臂排出内部的蒸汽。它的力量足以炸毁一座山。
722,722,4,,374,722,false,false,草羽生物,白天利用光合作用积蓄力量， 到了晚上则会悄无声息地 在空中飞翔，寻找猎物。
723,723,4,722,374,723,false,false,刃羽生物,对整理翅膀丝毫不会怠慢。 这不单是因为它注重形象， 也是为了让刃羽保持锐利。
724,724,4,723,374,724,false,false,箭羽生物,只要０.１秒就可以在翅膀的 藤蔓上搭好箭羽、射向敌人， 并在敌人发现前贯穿其要害。
725,725,4,,375,725,false,false,火猫生物,如果在得到火斑喵的 信任前就想抚摸它的话， 要小心它用尖锐的爪子抓你。
726,726,4,725,375,726,false,false,火猫生物,如果敌人实力强劲， 它便会更有战斗的欲望， 火焰铃铛的火力也会随之上升。
727,727,4,726,375,727,false,false,反派生物,虽然行为举止十分粗野， 却也有着会去帮助 弱小生物的温柔一面。
728,728,4,,376,728,false,false,海狮生物,每天拼命地练习， 才终于能够制造出 又大又好用的气球。
729,729,4,728,376,729,false,false,偶像生物,到了风平浪静的夜晚， 会配合领队西狮海壬的歌声 和伙伴们一起跳舞。
730,730,4,729,376,730,false,false,独唱者生物,对战就是西狮海壬的舞台。 它那歌声和舞动气球的样子 使观战的人们为之倾倒。
731,731,2,,377,731,false,false,啄木鸟生物,拥有看着很细， 却很强韧的颈部肌肉。 能以每秒１６连击的速度猛啄树木。
732,732,2,731,377,732,false,false,喇叭喙生物,会将吃掉的树果种子从 口中射出。种子散落在大地上， 新的草木便会生长出来。
733,733,2,732,377,733,false,false,铳炮生物,因成双成对感情和睦而闻名。 它被视为一种吉祥的象征， 常被带到结婚仪式去。
734,734,2,,378,734,false,false,巡回生物,什么都吃，但喜欢吃新鲜的活物。 所以会为了寻找猎物在路上四处游走。
735,735,2,734,378,735,false,false,蹲守生物,忍耐力非常强， 但如果见到它爱吃的小拉达， 就会忘乎所以地扑过去。
736,736,2,,379,736,false,false,幼虫生物,会用巨大的颚部 在森林中挖地制造巢穴。 最喜欢甜甜的树汁。
737,737,2,736,379,737,false,false,蓄电池生物,虫电宝消化吃掉的落叶时 会产生电能。它会把这些电能 储存在自己肚子上的电囊中。
738,738,2,737,379,738,false,false,锹形虫生物,如果它在飞翔时把虫电宝抱住 当作备用电池，就能连续发射 电力超高的电磁光束。
739,739,2,,380,739,false,false,拳斗生物,有时会把椰蛋树错认为椰子树 而爬上去。惹怒椰蛋树后 被抖落下来，并遭到踩踏。
740,740,2,739,380,740,false,false,毛蟹生物,比起思考，会先试着打打看。 曾经有过用拳头猛攻 打退雪崩的记录。
741,741,2,,381,741,false,false,舞蹈生物,吸食了朱红色花蜜的花舞鸟。 训练家弄错指示的话就会非常生气。 是情感变化非常剧烈的家伙。
742,742,2,,382,742,false,false,蜂虻生物,从敌人散发出的气场 来判断对方下一步的行动。 能轻盈地躲开攻击并进行反击。
743,743,2,742,382,743,false,false,蜂虻生物,最讨厌雨水弄湿自己。 因为伽勒尔地区阴天居多， 所以很难见得到它的身影。
744,744,2,,383,744,false,false,小狗生物,将脖子上的岩石向地面 发射，以此威吓对手。 在对方畏缩的刹那发起袭击。
745,745,2,744,383,745,false,false,狼生物,会用敏捷的技能将猎物 一点一点逼入绝境。 利齿总是瞄准着对方的要害。
746,746,3,,384,746,false,false,小鱼生物,感觉到危险时眼睛就会变得湿润。 眼泪的光亮会成为召集伙伴的信号， 让许多的弱丁鱼聚在一起。
747,747,2,,385,747,false,false,非星生物,和阿罗拉的好坏星不同， 伽勒尔的好坏星还没发现到 太阳珊瑚的枝有多好吃。
748,748,2,747,385,748,false,false,非星生物,体内的毒囊中储存着 满满的剧毒，毒性强到 能让吼鲸王都痛苦三天三夜。
749,749,2,,386,749,false,false,驴生物,在把自己吃土制造出的泥巴 涂在脚上之后，无论走在路况 多么差的路上都不会打滑。
750,750,2,749,386,750,false,false,挽马生物,拥有很强的耐力， 可以不眠不休地拉着１０吨重的 货物纵贯伽勒尔地区。
751,751,2,,387,751,false,false,水泡生物,平时生活在水中， 也会戴上水泡去 陆地上寻找食物。
752,752,2,751,387,752,false,false,水泡生物,把滴蛛放进头上的水泡里， 一边喂它吃剩的食物， 一边照顾它。
753,753,2,,388,753,false,false,镰草生物,白天沐浴阳光， 呼呼大睡。到了半夜 才醒来并开始活动。
754,754,2,753,388,754,false,false,花镰生物,双臂的花瓣既薄 又锋利。还能够 积蓄阳光发射光束。
755,755,2,,389,755,false,false,发光生物,白天也生活在昏暗的森林里。 会一边闪烁一边散播发光的孢子 来让敌人陷入沉睡。
756,756,2,755,389,756,false,false,发光生物,如果大半夜在森林的深处 看见光亮，记住千万不要接近。 灯罩夜菇会让你睡着的。
757,757,2,,390,757,false,false,毒蜥生物,悄悄地从背后靠近猎物， 在对方察觉之前释放毒气， 让对方动弹不得。
758,758,2,757,390,758,false,false,毒蜥生物,据说焰后蜥之间在争斗时， 是通过比拼谁带着更多只 雄性夜盗火蜥来定胜负的。
759,759,2,,391,759,false,false,抓狂生物,为了保护自己的身体而 胡乱挥舞前脚的样子虽然可爱， 威力却大到能将大树折断。
760,760,2,759,391,760,false,false,强臂生物,会用令格斗家都无地自容的技术 把逮住的猎物夹在腋下， 带回自己的住处。
761,761,4,,392,761,false,false,水果生物,受到袭击时流下的汗水 非常甜美可口。那种香气 会吸引更多敌人的注意。
762,762,4,761,392,762,false,false,水果生物,会用头部的壳盖击打 飞来啄食自己的蓝鸦， 并且对它使出猛烈的踢击。
763,763,4,762,392,763,false,false,水果生物,用又尖又硬的脚尖施展脚踢， 朝对手的身体和心灵 留下无法磨灭的创伤。
764,764,3,,393,764,false,false,摘花生物,散发着迷人香气的生物。 由于每只花疗环环身上的花都 不一样，所以香味也各不相同。
765,765,1,,394,765,false,false,贤者生物,对森林的各个角落都了如指掌。 如果有生物受伤了， 就会去寻找药草为它们治疗。
766,766,1,,395,766,false,false,配合生物,２０几只形成团队来生活。 靠着每个成员明确的分工， 在严苛的大自然中生存下来。
767,767,2,,396,767,false,false,疾行生物,成群聚集，随时提高警惕。 只要察觉到有敌人， 就会分散开来四处逃窜。
768,768,2,767,396,768,false,false,装甲生物,生活在海底的洞窟或沉船里。 会去和八爪武师决战， 输掉的一方便会成为对方的食物。
769,769,2,,397,769,false,false,沙丘生物,主要栖息在沙滩上。 操纵把手伸进自己嘴里的 对手，从而让自己变得更大。
770,770,2,769,397,770,false,false,沙堡生物,虽然住在沙滩上，但是 讨厌水。要是淋了大雨， 就无法维持城堡的造型。
771,771,3,,398,771,false,false,海参生物,覆盖着皮肤的粘液 具有出众的保湿效果， 即使在陆地上待好几天也不会干掉。
772,772,1,,399,772,false,false,人工生物,以神话中的生物为原型所 创造出的生物，被戴上了 抑制力量失控的面罩。
773,773,1,772,399,773,false,false,人工生物,与所信赖的训练家之间的牵绊 是解放它真正力量的 最后一个要素。
774,774,4,,400,774,false,false,流星生物,外壳非常坚固，但落到地上的 冲击会让它碎成细屑。
775,775,1,,401,775,false,false,半梦半醒生物,到死都一直是睡着的状态， 是因为吃的叶子里含有 类似麻醉药的成分。
776,776,2,,402,776,false,false,爆炸龟生物,在火山上生活，吃下的硫磺 就是甲壳上炸药的原料。 连粪便也会爆炸，十分危险。
777,777,2,,403,777,false,false,蜷缩生物,在危急时刻会把身体卷成一团， 倒竖起背上的尖刺， 不分青红皂白地发出电击。
778,778,2,,404,778,false,false,画皮生物,有一位学者为了研究 而看了它的破布里面， 结果患上怪病而离开人世。
779,779,2,,405,779,false,false,磨牙生物,厚实的皮肤连好坏星的针 也穿不透。会用结实的牙齿 嘎嘣嘎嘣地咬碎针吃下去。
780,780,2,,406,780,false,false,悠游生物,心地善良爱亲近人， 但只要生气就会 刮起强风吹倒一切。
781,781,2,,407,781,false,false,碎藻生物,把锚抛到海里，伏击猎物。 会去捕捉巨大的吼鲸王， 吸取它们的精气。
782,782,1,,408,782,false,false,鳞片生物,体毛变成了像金属一般 坚硬的鳞片。通过敲击 鳞片来和伙伴交流。
783,783,1,782,408,783,false,false,鳞片生物,敲响鳞片，发出吼声， 接着向对手发起挑战， 并用锋利的爪子撕裂对手。
784,784,1,783,408,784,false,false,鳞片生物,遗迹壁画中古代战士 身上穿着的盔甲是用 杖尾鳞甲龙的鳞片制成的。
785,785,1,,409,785,false,false,土地神生物,操纵雷的美乐美乐的守护神。 好奇心旺盛， 会时不时在人们面前现身。
786,786,1,,410,786,false,false,土地神生物,被称为守护神，却兼有 天真无邪与残酷的性格， 被誉为自然的化身。
787,787,1,,411,787,false,false,土地神生物,会鸣响尾巴，告知自己的居所， 以避免不必要的战争。 是操纵草木的乌拉乌拉的守护神。
788,788,1,,412,788,false,false,土地神生物,被称为守护神，但有时会给 随便靠近的对方带去恐怖的灾难。
789,789,1,,413,789,false,false,星云生物,没有警戒心且好奇心强， 所以经常会遇到麻烦。 危急时会用瞬间移动来逃跑。
790,790,1,789,413,790,false,false,原始星生物,以惊人的气势吸入 大气中的尘埃，努力用 内核制造着进化的能源。
791,791,1,790,413,791,false,false,日轮生物,曾经被称为 吞食太阳之兽。 能释放出无尽的光能。
792,792,1,790,413,792,false,false,月轮生物,夺走四周所有的光， 自己则变身为满月的模样， 在黑夜中散发出光芒。
793,793,1,,414,793,false,false,寄生生物,从究极之洞出现，来到这个世界。 好像会寄生在生物或 人类的身上生存下去。
794,794,1,,415,794,false,false,膨胀生物,会炫耀膨胀到异常程度的肌肉。 是究极异兽中的一种。
795,795,1,,416,795,false,false,美艳生物,在这个世界是异类，很危险， 但在它原本栖息的世界， 好像只是寻常能见的生物。
796,796,1,,417,796,false,false,灯饰生物,被称为究极异兽。 也有像树木一样将手脚 插入地面后一动不动的。
797,797,1,,418,797,false,false,发射生物,在这个世界是异类，很危险， 但在它原本栖息的世界， 好像只是寻常能见的生物。
798,798,1,,419,798,false,false,拔刀生物,在这个世界是异类，很危险， 但在它原本栖息的世界， 好像只是寻常能见的生物。
799,799,1,,420,799,false,false,异食生物,被称为究极异兽的未知生命。 不知是不是经常觉得肚子饿， 一直都在吃着什么东西。
800,800,1,,421,800,false,false,棱镜生物,为生存而发狂般地寻找着光。 会发射出激光， 将所有东西切成碎片。
801,801,1,,422,801,false,false,人造生物,大约５００年前由科学家制作而成。 被称为魂心的部分是它的本体。
802,802,1,,423,802,false,false,栖影生物,拥有潜入一切影子里的能力， 所以在很长一段时间里 都没有任何人发现它。
803,803,1,,424,803,false,false,毒针生物,栖息在异世界的究极异兽。 会从头部的毒针朝对手 喷出毒液，咯咯咯大笑。
804,804,1,803,424,804,false,false,毒针生物,究极异兽中的一种。 会从毒针发射出 黏性很大又发光的毒液。
805,805,1,,425,805,false,false,石墙生物,像是究极异兽的谜一般的生命体。 突然动起来并展开袭击的石墙， 正身就是这家伙。
806,806,1,,426,806,false,false,烟火生物,从究极之洞里出现的究极异兽。 用爆炸吓唬对手， 趁那空当夺走对方的生命气息。
807,807,1,,427,807,false,false,奔雷生物,从手脚的肉球放电。 当捷拉奥拉奔驰而过时， 周围将充斥着电闪雷鸣，
808,808,1,,428,808,false,false,螺帽生物,美录坦们虽然聚在一起生活， 但当时机到来，会由最强的那１只 吸收其他的伙伴来进化。
809,809,1,808,429,809,false,false,螺帽生物,美录梅塔利用离心力带动 沉重的螺帽挥出的拳击 被认为是生物界之最。
810,810,4,,430,810,false,false,小猴生物,会用木棒连续击打来攻击。 在以飞快的速度击打的同时， 情绪也会变得越来越高涨。
811,811,4,810,430,811,false,false,节拍生物,打着激烈的节拍战斗时， 由于过于忘我，甚至不会 意识到自己已经把对手打昏了。
812,812,4,811,430,812,false,false,鼓手生物,打鼓技巧最高超的那一只 会成为首领。性情温和， 重视族群的和谐相处。
813,813,4,,431,813,false,false,兔子生物,一旦做好了战斗的准备， 它鼻头上和脚底的肉球 就会发出极度的高温。
814,814,4,813,431,814,false,false,兔子生物,会用脚把树果从树木上 踢落，用来练习颠球， 借此锻炼自己的脚法。
815,815,4,814,431,815,false,false,前锋生物,拥有熟练的进攻和防守技巧。 只要得到声援就会更有冲劲， 但有时会为了出风头而弄巧成拙。
816,816,4,,432,816,false,false,水蜥生物,皮肤在湿掉时会变色， 仿佛像是隐身了一样， 谁都看不见它的身影。
817,817,4,816,432,817,false,false,水蜥生物,头脑聪明但是怕麻烦。 为了不让敌人接近自己的地盘， 在各个地方都设下了陷阱。
818,818,4,817,432,818,false,false,特工生物,能从指尖射出速度高达３马赫 的水枪。它的瞬膜能帮助它看穿 敌人的弱点，准确地击中要害。
819,819,2,,433,819,false,false,贪吃生物,由于它无论何时都在吃树果， 使得它比外表看起来还要顽强。 会出现在田地里寻找树果。
820,820,2,819,433,820,false,false,贪欲生物,无论多么坚硬的树果壳 都能用引以为傲的大牙咬碎。 在伽勒尔是很常见的生物。
821,821,4,,434,821,false,false,小鸟生物,娇小的体型让它能敏捷地飞翔。 利用攻其不备的战法将体型 巨大的对手玩弄于股掌之间。
822,822,4,821,434,822,false,false,乌鸦生物,经历无数次艰难的战斗后， 它学会了该如何正确地 判断敌人的力量。
823,823,4,822,434,823,false,false,乌鸦生物,拥有优秀飞行能力和极度 聪明头脑的它在伽勒尔地区 从事飞翔出租车的工作。
824,824,2,,435,824,false,false,幼虫生物,经常出现在田地里的生物。 会通过长在身体上的毛 来感应周围发生的事。
825,825,2,824,435,825,false,false,天线罩生物,正在壳里成长着。 用精神力量掌握外界的 状况，做好进化的准备。
826,826,2,825,435,826,false,false,七星生物,释放出精神力量来调查 周围的情况。它的侦测范围 甚至可以达到方圆１０公里。
827,827,3,,436,827,false,false,狐狸生物,性格谨慎且狡猾。 在偷盗食物逃走的时候 会用尾巴擦掉自己的足迹。
828,828,3,827,436,828,false,false,狐狸生物,靠着轻盈的身体和锐利的 爪子到处去偷食物和蛋。 逐电犬是它的天敌。
829,829,2,,437,829,false,false,花饰生物,会随着微风一边转圈圈一边 愉快地唱歌。许多人因为喜欢 这可爱的模样而培育它。
830,830,2,829,437,830,false,false,棉饰生物,用它头上的棉絮制成的线 有着十分美丽动人的光泽， 是伽勒尔地区的名产。
831,831,2,,438,831,false,false,绵羊生物,要是身上的毛长得太长就会 不能动弹。用毛辫羊的体毛 织成的布结实得让人吃惊。
832,832,2,831,438,832,false,false,绵羊生物,长得长长的角是为了 向异性求爱而存在的。 它从不会把角当做武器。
833,833,2,,439,833,false,false,咬住生物,会用头上硬如岩石的角攻击敌人。 趁其不备之时大口咬住对方， 一旦咬住便再也不会松口。
834,834,2,833,439,834,false,false,紧咬生物,颈部可以伸缩。 能从远处迅速伸长颈部， 用锐利的牙齿解决对手。
835,835,3,,440,835,false,false,小狗生物,因为想要得到零食而 帮助人类工作的贪吃鬼。 总是带着电火花跑来跑去。
